event_id,user_id,session_id,content_id,event_type,device_type,country,watch_seconds,event_timestamp
evt_296,user_495,sess_435,movie_25,complete,laptop,UK,295,2026-03-10 00:05:09.839421
evt_297,user_406,sess_72,movie_168,seek,smart_tv,UK,253,2026-03-07 21:58:09.839441
evt_298,user_901,sess_15,movie_86,seek,mobile,US,542,2026-03-06 19:10:09.839461
evt_299,user_864,sess_20,movie_153,pause,laptop,UK,437,2026-03-06 02:54:09.839480
evt_300,user_360,sess_133,movie_58,seek,smart_tv,AU,482,2026-03-05 12:00:09.839504
evt_301,user_459,sess_82,movie_63,play,smart_tv,CA,131,2026-03-07 11:09:09.839522
evt_302,user_813,sess_149,movie_89,pause,tablet,UK,16,2026-03-08 00:18:09.839540
evt_303,user_339,sess_475,movie_162,play,smart_tv,CA,133,2026-03-09 18:27:09.839559
evt_304,user_719,sess_343,movie_61,pause,smart_tv,US,286,2026-03-09 03:25:09.839579
evt_305,user_488,sess_331,movie_50,pause,laptop,US,231,2026-03-05 18:12:09.839599
evt_306,user_919,sess_329,movie_188,play,smart_tv,US,54,2026-03-09 12:02:09.839618
evt_307,user_9,sess_139,movie_151,play,tablet,AU,205,2026-03-07 12:58:09.839639
evt_308,user_627,sess_272,movie_100,pause,laptop,US,590,2026-03-08 15:01:09.839662
evt_309,user_498,sess_164,movie_76,play,tablet,CA,56,2026-03-11 04:26:09.839685
evt_310,user_166,sess_399,movie_86,pause,laptop,US,155,2026-03-07 22:35:09.839706
evt_311,user_751,sess_15,movie_27,pause,smart_tv,US,255,2026-03-06 12:09:09.839725
evt_312,user_174,sess_13,movie_77,pause,smart_tv,AU,539,2026-03-11 16:01:09.839746
evt_313,user_513,sess_88,movie_80,seek,smart_tv,AU,221,2026-03-06 13:39:09.839767
evt_314,user_848,sess_336,movie_34,play,laptop,AU,565,2026-03-07 06:38:09.839787
evt_315,user_421,sess_203,movie_12,pause,tablet,US,259,2026-03-08 17:00:09.839811
evt_316,user_814,sess_343,movie_87,seek,laptop,CA,143,2026-03-08 05:46:09.839832
evt_317,user_722,sess_373,movie_18,pause,laptop,AU,200,2026-03-07 10:10:09.839853
evt_318,user_653,sess_355,movie_83,seek,laptop,US,448,2026-03-05 23:32:09.839873
evt_319,user_304,sess_5,movie_33,complete,smart_tv,AU,315,2026-03-05 02:45:09.839893
evt_320,user_322,sess_246,movie_187,seek,tablet,UK,533,2026-03-11 14:49:09.839913
evt_321,user_891,sess_310,movie_15,pause,laptop,CA,230,2026-03-09 06:01:09.839933
evt_322,user_318,sess_443,movie_183,pause,tablet,US,129,2026-03-08 13:00:09.839952
evt_323,user_163,sess_161,movie_80,pause,laptop,CA,230,2026-03-06 19:53:09.839972
evt_324,user_536,sess_145,movie_66,play,tablet,UK,322,2026-03-11 11:41:09.839992
evt_325,user_158,sess_474,movie_10,play,mobile,CA,44,2026-03-10 13:36:09.840018
evt_326,user_939,sess_494,movie_74,complete,mobile,CA,127,2026-03-06 15:44:09.840038
evt_327,user_6,sess_420,movie_45,play,laptop,AU,426,2026-03-07 02:48:09.840056
evt_328,user_218,sess_164,movie_182,pause,laptop,UK,214,2026-03-10 15:23:09.840075
evt_329,user_788,sess_148,movie_20,play,mobile,US,409,2026-03-07 12:20:09.840097
evt_330,user_336,sess_313,movie_139,play,laptop,CA,206,2026-03-05 02:16:09.840117
evt_331,user_440,sess_296,movie_78,play,laptop,US,533,2026-03-08 06:30:09.840137
evt_332,user_869,sess_143,movie_120,pause,laptop,US,160,2026-03-10 09:56:09.840157
evt_333,user_914,sess_162,movie_65,seek,mobile,UK,439,2026-03-06 12:06:09.840177
evt_334,user_1000,sess_182,movie_24,seek,tablet,CA,176,2026-03-08 22:10:09.840197
evt_335,user_216,sess_439,movie_164,seek,mobile,CA,432,2026-03-11 03:01:09.840221
evt_336,user_908,sess_235,movie_20,play,tablet,CA,444,2026-03-07 02:44:09.840241
evt_337,user_354,sess_476,movie_116,complete,smart_tv,UK,401,2026-03-08 18:20:09.840261
evt_338,user_87,sess_100,movie_26,pause,tablet,CA,372,2026-03-08 00:53:09.840286
evt_339,user_178,sess_488,movie_111,complete,laptop,US,429,2026-03-09 03:53:09.840306
evt_340,user_361,sess_59,movie_84,play,tablet,CA,461,2026-03-07 23:46:09.840325
evt_341,user_918,sess_319,movie_80,play,smart_tv,UK,344,2026-03-09 20:46:09.840345
evt_342,user_160,sess_79,movie_6,pause,mobile,US,196,2026-03-08 22:31:09.840371
evt_343,user_914,sess_296,movie_193,complete,tablet,CA,128,2026-03-07 14:39:09.840391
evt_344,user_336,sess_123,movie_194,play,smart_tv,UK,308,2026-03-09 08:44:09.840413
evt_345,user_93,sess_474,movie_50,seek,tablet,US,329,2026-03-08 06:41:09.840434
evt_346,user_732,sess_299,movie_75,complete,tablet,CA,101,2026-03-09 19:48:09.840453
evt_347,user_655,sess_348,movie_75,seek,mobile,CA,120,2026-03-09 15:55:09.840474
evt_348,user_534,sess_140,movie_173,pause,smart_tv,CA,568,2026-03-07 20:40:09.840494
evt_349,user_600,sess_424,movie_56,complete,mobile,CA,233,2026-03-06 07:46:09.840513
evt_350,user_299,sess_142,movie_181,seek,laptop,AU,317,2026-03-08 16:35:09.840532
evt_351,user_632,sess_162,movie_153,seek,tablet,US,409,2026-03-11 14:33:09.840552
evt_352,user_425,sess_445,movie_33,seek,mobile,AU,300,2026-03-06 21:28:09.840571
evt_353,user_322,sess_260,movie_116,complete,laptop,AU,159,2026-03-10 09:28:09.840596
evt_354,user_169,sess_6,movie_175,pause,laptop,UK,354,2026-03-05 06:11:09.840618
evt_355,user_669,sess_450,movie_186,seek,laptop,AU,74,2026-03-06 18:40:09.840637
evt_356,user_688,sess_496,movie_81,pause,smart_tv,UK,301,2026-03-09 02:17:09.840657
evt_357,user_864,sess_262,movie_71,complete,smart_tv,AU,313,2026-03-05 07:39:09.840677
evt_358,user_746,sess_264,movie_29,play,mobile,CA,365,2026-03-05 20:05:09.840697
evt_359,user_327,sess_447,movie_85,seek,laptop,AU,431,2026-03-08 05:54:09.840721
evt_360,user_653,sess_369,movie_127,complete,smart_tv,AU,481,2026-03-08 07:08:09.840742
evt_361,user_583,sess_424,movie_85,complete,laptop,US,408,2026-03-06 22:58:09.840763
evt_362,user_914,sess_199,movie_47,complete,laptop,AU,162,2026-03-06 18:28:09.840783
evt_363,user_364,sess_474,movie_52,complete,laptop,US,172,2026-03-11 12:47:09.840803
evt_364,user_168,sess_210,movie_106,pause,laptop,UK,376,2026-03-10 03:15:09.840823
evt_365,user_475,sess_156,movie_111,pause,mobile,UK,126,2026-03-05 00:29:09.840842
evt_366,user_240,sess_353,movie_196,seek,laptop,CA,103,2026-03-05 05:23:09.840860
evt_367,user_447,sess_481,movie_111,complete,laptop,AU,173,2026-03-11 03:19:09.840879
evt_368,user_493,sess_482,movie_60,complete,mobile,CA,31,2026-03-09 21:09:09.840896
evt_369,user_670,sess_270,movie_97,play,smart_tv,UK,583,2026-03-08 01:35:09.840912
evt_370,user_781,sess_23,movie_120,pause,laptop,UK,308,2026-03-11 20:13:09.840933
evt_371,user_265,sess_304,movie_132,seek,laptop,CA,143,2026-03-05 07:30:09.840952
evt_372,user_105,sess_449,movie_67,pause,laptop,CA,563,2026-03-06 10:26:09.840971
evt_373,user_297,sess_218,movie_192,complete,smart_tv,CA,544,2026-03-06 19:47:09.840991
evt_374,user_995,sess_149,movie_5,play,smart_tv,AU,359,2026-03-09 04:42:09.841015
evt_375,user_575,sess_277,movie_78,seek,tablet,CA,536,2026-03-07 01:38:09.841039
evt_376,user_782,sess_199,movie_157,pause,laptop,CA,258,2026-03-08 06:23:09.841058
evt_377,user_108,sess_79,movie_181,seek,laptop,AU,225,2026-03-11 15:49:09.841083
evt_378,user_58,sess_362,movie_157,pause,smart_tv,AU,264,2026-03-07 20:45:09.841104
evt_379,user_571,sess_387,movie_42,play,tablet,CA,161,2026-03-09 17:17:09.841124
evt_380,user_54,sess_381,movie_71,seek,mobile,AU,132,2026-03-11 22:21:09.841230
evt_381,user_154,sess_432,movie_132,pause,smart_tv,AU,596,2026-03-10 08:41:09.841251
evt_382,user_310,sess_252,movie_8,pause,smart_tv,CA,580,2026-03-07 19:52:09.841270
evt_383,user_556,sess_202,movie_79,pause,smart_tv,CA,386,2026-03-06 23:52:09.841289
evt_384,user_911,sess_193,movie_200,complete,mobile,AU,68,2026-03-06 00:27:09.841309
evt_385,user_120,sess_57,movie_120,complete,tablet,UK,116,2026-03-11 13:25:09.841326
evt_386,user_116,sess_390,movie_68,complete,smart_tv,CA,516,2026-03-11 07:59:09.841346
evt_387,user_2,sess_377,movie_122,play,tablet,UK,206,2026-03-11 05:40:09.841366
evt_388,user_859,sess_40,movie_188,seek,mobile,UK,491,2026-03-06 23:49:09.841385
evt_389,user_25,sess_16,movie_57,complete,smart_tv,US,150,2026-03-06 15:32:09.841402
evt_390,user_72,sess_52,movie_172,play,smart_tv,US,233,2026-03-07 02:16:09.841421
evt_391,user_292,sess_267,movie_149,complete,smart_tv,CA,56,2026-03-06 06:40:09.841438
evt_392,user_867,sess_88,movie_92,seek,laptop,US,224,2026-03-09 09:34:09.841454
evt_393,user_568,sess_392,movie_74,seek,laptop,US,552,2026-03-09 15:33:09.841481
evt_394,user_812,sess_306,movie_170,pause,laptop,US,375,2026-03-09 12:34:09.841503
evt_395,user_150,sess_251,movie_39,pause,smart_tv,CA,20,2026-03-11 05:53:09.841521
evt_396,user_482,sess_319,movie_1,play,mobile,AU,121,2026-03-08 04:40:09.841540
evt_397,user_560,sess_1,movie_182,seek,laptop,UK,482,2026-03-08 21:59:09.841559
evt_398,user_968,sess_237,movie_56,pause,smart_tv,AU,415,2026-03-06 15:16:09.841579
evt_399,user_234,sess_16,movie_162,seek,smart_tv,US,177,2026-03-09 06:42:09.841599
evt_400,user_289,sess_233,movie_95,play,smart_tv,AU,381,2026-03-08 09:24:09.841618
evt_401,user_542,sess_96,movie_91,seek,mobile,US,151,2026-03-10 11:30:09.841639
evt_402,user_596,sess_32,movie_180,pause,tablet,CA,59,2026-03-09 20:56:09.841658
evt_403,user_870,sess_262,movie_145,pause,smart_tv,UK,580,2026-03-09 11:50:09.841677
evt_404,user_480,sess_428,movie_165,seek,mobile,AU,183,2026-03-07 05:54:09.841697
evt_405,user_597,sess_2,movie_159,play,smart_tv,AU,229,2026-03-05 04:40:09.841716
evt_406,user_705,sess_30,movie_143,play,tablet,US,543,2026-03-07 14:56:09.841733
evt_407,user_448,sess_380,movie_183,seek,smart_tv,AU,405,2026-03-06 02:57:09.841754
evt_408,user_945,sess_58,movie_193,play,laptop,CA,323,2026-03-10 21:33:09.841772
evt_409,user_737,sess_173,movie_91,seek,mobile,US,404,2026-03-08 23:53:09.841790
evt_410,user_557,sess_5,movie_53,complete,laptop,AU,419,2026-03-11 03:36:09.841816
evt_411,user_757,sess_213,movie_186,play,laptop,US,126,2026-03-07 16:00:09.841836
evt_412,user_932,sess_261,movie_5,seek,mobile,CA,415,2026-03-06 03:32:09.841855
evt_413,user_798,sess_186,movie_152,seek,smart_tv,US,504,2026-03-08 20:35:09.841881
evt_414,user_76,sess_9,movie_134,complete,smart_tv,CA,444,2026-03-11 13:16:09.841900
evt_415,user_814,sess_147,movie_47,seek,smart_tv,US,244,2026-03-11 00:39:09.841921
evt_416,user_656,sess_455,movie_78,complete,smart_tv,UK,515,2026-03-07 22:40:09.841940
evt_417,user_327,sess_351,movie_146,pause,smart_tv,AU,429,2026-03-11 07:12:09.841960
evt_418,user_330,sess_290,movie_68,complete,smart_tv,AU,187,2026-03-08 11:45:09.841982
evt_419,user_850,sess_312,movie_96,pause,smart_tv,AU,563,2026-03-09 21:36:09.842002
evt_420,user_761,sess_192,movie_158,pause,laptop,UK,375,2026-03-05 17:11:09.842021
evt_421,user_131,sess_25,movie_189,pause,tablet,CA,440,2026-03-09 20:21:09.842040
evt_422,user_154,sess_360,movie_129,seek,mobile,UK,46,2026-03-05 07:52:09.842058
evt_423,user_215,sess_127,movie_89,play,smart_tv,AU,197,2026-03-06 04:07:09.842076
evt_424,user_611,sess_470,movie_31,seek,smart_tv,UK,554,2026-03-08 10:37:09.842096
evt_425,user_898,sess_164,movie_172,seek,mobile,AU,350,2026-03-07 18:46:09.842115
evt_426,user_337,sess_425,movie_186,seek,laptop,UK,579,2026-03-06 17:28:09.842135
evt_427,user_399,sess_394,movie_102,play,smart_tv,AU,37,2026-03-08 19:03:09.842154
evt_428,user_505,sess_498,movie_154,pause,mobile,UK,60,2026-03-11 01:55:09.842173
evt_429,user_972,sess_46,movie_159,pause,tablet,US,593,2026-03-05 12:28:09.842198
evt_430,user_508,sess_469,movie_162,complete,mobile,US,29,2026-03-11 21:30:09.842216
evt_431,user_531,sess_311,movie_162,pause,mobile,CA,536,2026-03-06 21:14:09.842236
evt_432,user_875,sess_224,movie_154,pause,smart_tv,CA,315,2026-03-09 09:04:09.842259
evt_433,user_244,sess_386,movie_100,seek,mobile,CA,101,2026-03-08 22:26:09.842279
evt_434,user_877,sess_91,movie_10,complete,tablet,CA,271,2026-03-07 10:50:09.842298
evt_435,user_799,sess_280,movie_71,seek,laptop,US,13,2026-03-09 23:03:09.842316
evt_436,user_877,sess_119,movie_194,complete,laptop,UK,378,2026-03-10 08:24:09.842335
evt_437,user_152,sess_494,movie_101,play,mobile,UK,404,2026-03-08 22:04:09.842355
evt_438,user_797,sess_61,movie_24,pause,smart_tv,AU,478,2026-03-06 12:36:09.842373
evt_439,user_864,sess_65,movie_39,pause,laptop,AU,454,2026-03-05 06:11:09.842393
evt_440,user_267,sess_78,movie_55,seek,laptop,US,190,2026-03-11 07:36:09.842412
evt_441,user_294,sess_126,movie_17,complete,tablet,UK,244,2026-03-07 17:49:09.842431
evt_442,user_718,sess_196,movie_180,complete,tablet,US,206,2026-03-08 16:49:09.842452
evt_443,user_931,sess_415,movie_138,complete,laptop,UK,347,2026-03-05 03:07:09.842470
evt_444,user_569,sess_344,movie_168,play,tablet,AU,12,2026-03-06 14:01:09.842489
evt_445,user_574,sess_237,movie_140,complete,laptop,CA,582,2026-03-06 04:56:09.842508
evt_446,user_883,sess_352,movie_94,complete,tablet,CA,220,2026-03-08 02:00:09.842534
evt_447,user_326,sess_246,movie_7,play,smart_tv,US,525,2026-03-05 03:21:09.842556
evt_448,user_220,sess_408,movie_31,play,tablet,UK,67,2026-03-06 02:41:09.842573
evt_449,user_472,sess_151,movie_186,pause,smart_tv,AU,131,2026-03-05 14:08:09.842593
evt_450,user_449,sess_456,movie_177,seek,tablet,AU,550,2026-03-09 16:25:09.842612
evt_451,user_783,sess_236,movie_44,seek,smart_tv,AU,491,2026-03-05 13:59:09.842632
evt_452,user_54,sess_7,movie_166,play,mobile,AU,79,2026-03-07 22:54:09.842655
evt_453,user_892,sess_344,movie_151,play,laptop,UK,517,2026-03-05 16:47:09.842676
evt_454,user_76,sess_90,movie_155,play,laptop,UK,579,2026-03-07 22:06:09.842697
evt_455,user_216,sess_156,movie_79,play,laptop,UK,360,2026-03-05 09:13:09.842716
evt_456,user_574,sess_85,movie_25,complete,mobile,CA,256,2026-03-07 07:16:09.842736
evt_457,user_243,sess_493,movie_27,pause,smart_tv,US,158,2026-03-07 10:11:09.842760
evt_458,user_194,sess_203,movie_54,play,laptop,AU,80,2026-03-07 17:18:09.842780
evt_459,user_688,sess_480,movie_195,seek,smart_tv,CA,352,2026-03-10 08:54:09.842800
evt_460,user_420,sess_123,movie_114,play,mobile,UK,50,2026-03-08 20:35:09.842820
evt_461,user_49,sess_445,movie_119,play,mobile,AU,358,2026-03-11 01:35:09.842839
evt_462,user_321,sess_189,movie_83,play,tablet,US,238,2026-03-05 06:01:09.842858
evt_463,user_19,sess_250,movie_6,seek,smart_tv,US,574,2026-03-09 15:50:09.842877
evt_464,user_720,sess_459,movie_19,play,tablet,AU,272,2026-03-05 02:35:09.842897
evt_465,user_773,sess_165,movie_158,play,mobile,US,199,2026-03-11 00:02:09.842921
evt_466,user_826,sess_87,movie_123,play,tablet,US,171,2026-03-08 05:21:09.842941
evt_467,user_479,sess_38,movie_133,pause,tablet,AU,275,2026-03-08 18:39:09.842960
evt_468,user_677,sess_308,movie_195,play,tablet,CA,40,2026-03-11 10:52:09.842979
evt_469,user_699,sess_246,movie_23,pause,smart_tv,UK,543,2026-03-06 13:39:09.842999
evt_470,user_187,sess_78,movie_47,play,tablet,UK,589,2026-03-05 18:18:09.843018
evt_471,user_989,sess_26,movie_15,complete,tablet,AU,426,2026-03-07 16:07:09.843042
evt_472,user_878,sess_228,movie_36,play,laptop,CA,285,2026-03-08 09:22:09.843062
evt_473,user_94,sess_441,movie_130,pause,laptop,US,186,2026-03-11 09:40:09.843083
evt_474,user_112,sess_255,movie_139,complete,mobile,UK,404,2026-03-11 02:51:09.843103
evt_475,user_466,sess_439,movie_77,complete,smart_tv,AU,409,2026-03-08 07:37:09.843123
evt_476,user_136,sess_19,movie_171,complete,smart_tv,CA,112,2026-03-06 23:41:09.843252
evt_477,user_369,sess_445,movie_196,complete,smart_tv,CA,358,2026-03-09 08:36:09.843273
evt_478,user_525,sess_225,movie_95,pause,mobile,US,448,2026-03-11 19:48:09.843293
evt_479,user_8,sess_333,movie_32,seek,smart_tv,AU,377,2026-03-07 06:58:09.843314
evt_480,user_833,sess_245,movie_75,pause,mobile,UK,595,2026-03-07 16:51:09.843334
evt_481,user_299,sess_499,movie_129,play,laptop,US,276,2026-03-05 02:29:09.843355
evt_482,user_542,sess_277,movie_197,complete,laptop,AU,229,2026-03-05 19:34:09.843391
evt_483,user_296,sess_18,movie_100,pause,mobile,US,122,2026-03-08 12:27:09.843411
evt_484,user_46,sess_328,movie_139,pause,smart_tv,US,184,2026-03-10 10:45:09.843431
evt_485,user_390,sess_386,movie_87,pause,tablet,AU,436,2026-03-07 02:48:09.843452
evt_486,user_268,sess_37,movie_94,pause,laptop,US,336,2026-03-09 01:58:09.843473
evt_487,user_422,sess_78,movie_184,seek,laptop,UK,497,2026-03-05 21:20:09.843494
evt_488,user_863,sess_131,movie_125,play,mobile,CA,436,2026-03-08 06:25:09.843515
evt_489,user_759,sess_185,movie_125,seek,smart_tv,UK,86,2026-03-11 02:44:09.843535
evt_490,user_314,sess_17,movie_2,play,tablet,US,203,2026-03-07 23:28:09.843556
evt_491,user_520,sess_59,movie_127,complete,tablet,UK,135,2026-03-09 10:49:09.843580
evt_492,user_411,sess_300,movie_105,seek,tablet,CA,276,2026-03-05 15:44:09.843603
evt_493,user_490,sess_200,movie_102,seek,laptop,CA,288,2026-03-07 15:22:09.843625
evt_494,user_230,sess_237,movie_165,pause,mobile,CA,168,2026-03-08 12:18:09.843645
evt_495,user_825,sess_118,movie_102,complete,smart_tv,CA,222,2026-03-08 01:18:09.843667
evt_496,user_998,sess_135,movie_43,play,mobile,US,378,2026-03-09 18:16:09.843687
evt_497,user_312,sess_322,movie_20,seek,tablet,UK,74,2026-03-08 06:19:09.843712
evt_498,user_489,sess_172,movie_73,seek,smart_tv,AU,160,2026-03-06 05:31:09.843732
evt_499,user_238,sess_42,movie_57,pause,laptop,UK,251,2026-03-09 19:20:09.843753
evt_500,user_503,sess_80,movie_158,play,smart_tv,US,318,2026-03-11 03:43:09.843777
evt_501,user_825,sess_316,movie_90,play,mobile,AU,102,2026-03-06 19:28:09.843798
evt_502,user_590,sess_245,movie_29,play,laptop,US,396,2026-03-09 17:13:09.843819
evt_503,user_190,sess_346,movie_36,seek,mobile,UK,189,2026-03-06 03:36:09.843839
evt_504,user_377,sess_289,movie_135,seek,mobile,CA,168,2026-03-06 23:45:09.843859
evt_505,user_679,sess_264,movie_145,play,tablet,CA,295,2026-03-08 14:56:09.843879
evt_506,user_685,sess_259,movie_27,pause,smart_tv,UK,502,2026-03-08 04:47:09.843897
evt_507,user_791,sess_371,movie_163,play,laptop,US,404,2026-03-09 16:07:09.843917
evt_508,user_987,sess_480,movie_85,seek,mobile,UK,558,2026-03-10 07:20:09.843936
evt_509,user_499,sess_313,movie_187,pause,smart_tv,UK,506,2026-03-10 05:11:09.843955
evt_510,user_827,sess_394,movie_7,complete,tablet,CA,176,2026-03-07 02:38:09.843980
evt_511,user_863,sess_444,movie_139,pause,smart_tv,AU,518,2026-03-07 20:14:09.843996
evt_512,user_565,sess_144,movie_121,seek,mobile,UK,587,2026-03-06 13:57:09.844013
evt_513,user_782,sess_37,movie_167,complete,mobile,CA,462,2026-03-05 01:28:09.844032
evt_514,user_171,sess_302,movie_56,play,smart_tv,AU,159,2026-03-09 10:46:09.844051
evt_515,user_166,sess_352,movie_77,complete,mobile,CA,306,2026-03-06 11:41:09.844071
evt_516,user_229,sess_130,movie_133,seek,smart_tv,AU,128,2026-03-09 02:24:09.844089
evt_517,user_351,sess_359,movie_130,pause,laptop,US,468,2026-03-07 06:58:09.844113
evt_518,user_754,sess_168,movie_103,complete,mobile,AU,484,2026-03-11 15:08:09.844133
evt_519,user_684,sess_43,movie_197,play,smart_tv,US,439,2026-03-07 01:52:09.844157
evt_520,user_922,sess_60,movie_160,play,mobile,US,234,2026-03-07 05:20:09.844177
evt_521,user_371,sess_370,movie_57,seek,laptop,AU,104,2026-03-09 14:10:09.844201
evt_522,user_615,sess_89,movie_190,pause,tablet,UK,128,2026-03-11 00:07:09.844221
evt_523,user_946,sess_358,movie_68,complete,tablet,US,286,2026-03-09 17:18:09.844242
evt_524,user_636,sess_26,movie_179,play,laptop,AU,203,2026-03-05 02:20:09.844262
evt_525,user_927,sess_141,movie_46,seek,mobile,AU,380,2026-03-07 01:53:09.844285
evt_526,user_883,sess_86,movie_168,play,mobile,CA,370,2026-03-08 03:59:09.844305
evt_527,user_380,sess_324,movie_155,seek,tablet,US,61,2026-03-05 17:24:09.844324
evt_528,user_301,sess_370,movie_108,play,tablet,US,319,2026-03-09 16:48:09.844344
evt_529,user_253,sess_41,movie_16,pause,mobile,US,208,2026-03-07 09:01:09.844364
evt_530,user_177,sess_179,movie_13,seek,laptop,UK,75,2026-03-11 13:56:09.844393
evt_531,user_640,sess_497,movie_69,pause,mobile,US,360,2026-03-10 13:40:09.844414
evt_532,user_290,sess_475,movie_138,seek,mobile,US,37,2026-03-09 02:44:09.844434
evt_533,user_567,sess_148,movie_148,play,mobile,CA,346,2026-03-06 15:21:09.844455
evt_534,user_432,sess_493,movie_32,complete,mobile,US,179,2026-03-11 20:13:09.844480
evt_535,user_608,sess_446,movie_119,seek,laptop,UK,385,2026-03-08 12:59:09.844801
evt_536,user_982,sess_325,movie_41,pause,tablet,AU,35,2026-03-08 07:23:09.844829
evt_537,user_251,sess_402,movie_185,complete,smart_tv,AU,332,2026-03-10 18:24:09.846448
evt_538,user_147,sess_445,movie_194,pause,smart_tv,US,379,2026-03-09 00:27:09.846488
evt_539,user_648,sess_162,movie_4,complete,laptop,US,248,2026-03-10 02:00:09.846512
evt_540,user_509,sess_32,movie_130,seek,mobile,UK,485,2026-03-05 05:43:09.846535
evt_541,user_906,sess_183,movie_186,seek,smart_tv,US,544,2026-03-06 06:32:09.846560
evt_542,user_547,sess_441,movie_159,complete,laptop,US,323,2026-03-11 08:20:09.846581
evt_543,user_8,sess_342,movie_18,seek,mobile,US,110,2026-03-06 22:13:09.846603
